Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1 2 3 6 7 13,0.0521193,13.7321,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,3 7,1 3 7,2 3 7,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 12,0.0678461,11.4333,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,3 7,1 3 7,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 12,0.0416881,14.6084,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,2 3 6,12,6 7,2 12,3 12,3 6 7,2 3 12,6 12
1 2 3 6 7 12 13,0.0339731,19.7934,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,3 7,1 3 7,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 13,0.0291299,17.783,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,2 3 6,2 3 7,13,N/A,2 13,3 13,N/A,2 3 13
1 2 3 6 7 11,0.0802585,9.62008,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,3 7,11,1 11,2 11,3 11,1 3 11,2 3 11,6 11,7 11
2 3 6 7 11,0.0520657,13.2535,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,11,2 3 7,2 11,3 11,2 6 7,2 3 11,6 11,7 11
1 2 3 6 7 11 13,0.0425527,17.1926,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,3 7,11,1 11,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 11 12,0.0520578,15.4559,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,3 7,11,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 11 12,0.0292982,20.0524,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
1 2 3 6 7 11 12 13,0.0281302,23.5588,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,3 7,11,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 12 13,0.0177941,23.9596,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,2 3 6,12,13,2 12,2 13,3 13,2 3 12,2 3 13
1 2 3 6 7 10,0.0857749,8.71582,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,10,1 10,2 10,3 10,1 3 10,2 3 10,6 10,7 10,1 7 10
2 3 6 7 10,0.0545577,13.4564,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,2 3 6,2 10,3 10,N/A,2 3 10,6 10,7 10,2 6 10
1 2 3 6 7 10 13,0.0451014,16.544,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,10,1 10,2 10,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 10 12,0.0566299,14.084,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,10,1 10,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 10 12,0.0305249,19.7998,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,2 3 6,12,3 10,2 12,3 12,6 10,2 3 12,6 12
1 2 3 6 7 10 12 13,0.0305114,21.7992,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,10,1 10,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 10 13,0.02065,23.7958,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,2 3 6,2 10,13,N/A,2 13,3 13,7 10,2 3 13
1 2 3 6 7 10 11,0.0640531,13.115,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,10,11,1 11,2 11,3 11,1 3 11,2 3 11,6 11,7 11
2 3 6 7 10 11,0.0376523,17.9883,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,11,2 10,2 11,3 11,2 3 10,2 3 11,6 11,7 11
1 2 3 6 7 10 11 13,0.0352448,20.5029,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,10,11,1 11,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 10 11 12,0.0428836,18.5112,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,10,11,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 10 11 12,0.0219354,24.4874,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
1 2 3 6 7 10 11 12 13,0.0252894,25.8621,Yes,N/A,2,3,1 3,2 3,6,7,1 7,2 7,10,11,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 11 13,0.0210551,22.809,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,11,2 3 7,13,3 11,2 13,3 13,6 11,2 3 13
2 3 6 7 11 12 13,0.013845,28.7884,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,3 7,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
1 2 3 6 7 9,0.0875323,8.39345,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,1 9,2 9,3 9,1 3 9,2 3 9,6 9,7 9,1 7 9,2 7 9
2 3 6 7 9,0.0694495,10.9532,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,3 7,2 9,3 9,6 7,2 3 9,6 9,7 9,2 6 9,2 7 9
1 2 3 6 7 9 13,0.0476391,15.6792,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,1 9,2 9,3 9,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 9 12,0.06009,13.3564,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,1 9,2 9,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 9 12,0.0365931,18.2993,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,3 7,2 9,12,6 7,2 12,3 12,7 9,2 3 12,6 12
1 2 3 6 7 9 12 13,0.0317417,21.0912,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,1 9,2 9,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 9 13,0.0259247,20.7263,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,3 7,2 9,3 9,13,2 3 9,2 13,3 13,2 6 9,2 3 13
1 2 3 6 7 9 11,0.0683908,12.0756,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,1 9,11,1 11,2 11,3 11,1 3 11,2 3 11,6 11,7 11
2 3 6 7 9 11,0.043732,16.8635,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,3 7,11,3 9,2 11,3 11,6 9,2 3 11,6 11,7 11
1 2 3 6 7 9 11 13,0.0370825,19.4658,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,1 9,11,1 11,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 9 11 12,0.0446433,17.7387,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,1 9,11,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 9 11 12,0.0241843,23.8856,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,3 7,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
1 2 3 6 7 9 11 12 13,0.0259723,24.9839,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,1 9,11,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 9 12 13,0.0159945,27.2507,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,3 7,2 9,12,13,2 12,2 13,3 13,2 3 12,2 3 13
1 2 3 6 7 9 10,0.0741901,11.3005,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,10,1 10,2 10,3 10,1 3 10,2 3 10,6 10,7 10,1 7 10
2 3 6 7 9 10,0.0448001,16.4353,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,10,2 9,2 10,3 10,2 3 9,2 3 10,6 10,7 10,2 6 10
1 2 3 6 7 9 10 13,0.0407038,18.3242,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,10,1 10,2 10,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 9 10 12,0.0493021,16.3411,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,10,1 10,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 9 10 12,0.0266979,22.7635,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,10,2 9,12,3 10,2 12,3 12,6 10,2 3 12,6 12
1 2 3 6 7 9 10 12 13,0.0283478,23.4581,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,10,1 10,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 9 10 13,0.0186664,26.0913,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,10,2 9,2 10,13,2 3 9,2 13,3 13,7 10,2 3 13
1 2 3 6 7 9 10 11,0.0544987,15.4197,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,10,11,1 11,2 11,3 11,1 3 11,2 3 11,6 11,7 11
2 3 6 7 9 10 11,0.0308277,21.1172,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,10,11,2 10,2 11,3 11,2 3 10,2 3 11,6 11,7 11
1 2 3 6 7 9 10 11 13,0.0323064,22.0799,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,10,11,1 11,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 9 10 11 12,0.0382329,20.3458,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,10,11,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 9 10 11 12,0.0190937,27.635,Yes,N/A,2,3,N/A,2 3,6,7,2 6,9,10,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
1 2 3 6 7 9 10 11 12 13,0.0244688,26.7305,Yes,N/A,2,3,1 3,2 3,6,7,1 7,9,10,11,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 10 12 13,0.0131269,29.611,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,2 3 6,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 6 7 10 11 13,0.0169494,27.0367,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,11,2 10,13,3 11,2 13,3 13,6 11,2 3 13
2 3 6 7 10 11 12 13,0.0114127,32.946,Yes,N/A,2,3,N/A,2 3,6,7,2 6,2 7,10,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
1 2 3 6 7 8,0.0928923,7.97365,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,2 8,3 8,1 3 8,2 3 8,6 8,7 8,1 7 8,2 7 8,3 7 8
2 3 6 7 8,0.0779071,10.4608,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,3 8,2 3 7,2 3 8,6 8,7 8,2 6 8,2 7 8,3 7 8
1 2 3 6 7 8 13,0.0478338,15.877,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,2 8,3 8,1 3 8,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 8 12,0.0647643,12.6008,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,2 8,3 8,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 8 12,0.0408993,17.1682,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,3 8,12,2 3 8,2 12,3 12,2 6 8,2 3 12,6 12
1 2 3 6 7 8 12 13,0.0336392,20.5443,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,2 8,3 8,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 8 13,0.0303895,19.7233,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,3 8,2 3 7,13,6 8,2 13,3 13,2 7 8,2 3 13
1 2 3 6 7 8 11,0.0743598,11.2376,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,2 8,11,1 11,2 11,3 11,1 3 11,2 3 11,6 11,7 11
2 3 6 7 8 11,0.0463231,16.3453,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,11,2 3 7,2 11,3 11,7 8,2 3 11,6 11,7 11
1 2 3 6 7 8 11 13,0.0397649,18.4679,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,2 8,11,1 11,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 8 11 12,0.0486854,16.5217,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,2 8,11,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 8 11 12,0.0273779,22.0824,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
1 2 3 6 7 8 11 12 13,0.0279875,23.6409,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,2 8,11,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 8 12 13,0.0185559,25.6015,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,3 8,12,13,2 12,2 13,3 13,2 3 12,2 3 13
1 2 3 6 7 8 10,0.0780947,10.8573,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,10,1 10,2 10,3 10,1 3 10,2 3 10,6 10,7 10,8 10
2 3 6 7 8 10,0.0570367,14.2777,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,10,3 8,2 10,3 10,6 8,2 3 10,6 10,7 10,8 10
1 2 3 6 7 8 10 13,0.0429679,17.797,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,10,1 10,2 10,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 8 10 12,0.0527209,15.4393,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,10,1 10,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 8 10 12,0.0317075,20.6379,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,10,3 8,12,3 10,2 12,3 12,6 10,2 3 12,6 12
1 2 3 6 7 8 10 12 13,0.0300737,22.5681,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,10,1 10,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 8 10 13,0.0241337,23.384,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,10,3 8,2 10,13,6 8,2 13,3 13,7 10,2 3 13
1 2 3 6 7 8 10 11,0.0582923,14.4438,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,10,11,1 11,2 11,3 11,1 3 11,2 3 11,6 11,7 11
2 3 6 7 8 10 11,0.0337322,20.1292,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,10,11,2 10,2 11,3 11,2 3 10,2 3 11,6 11,7 11
1 2 3 6 7 8 10 11 13,0.0343536,20.9723,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,10,11,1 11,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 8 10 11 12,0.0405926,19.1726,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,10,11,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 8 10 11 12,0.021731,25.4983,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,10,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
1 2 3 6 7 8 10 11 12 13,0.0257524,25.4775,Yes,N/A,2,3,1 3,2 3,6,7,8,1 8,10,11,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 8 11 13,0.0197399,25.5527,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,11,2 3 7,13,3 11,2 13,3 13,6 11,2 3 13
2 3 6 7 8 11 12 13,0.0137467,30.3405,Yes,N/A,2,3,N/A,2 3,6,7,8,2 7,2 8,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
1 2 3 6 7 8 9,0.0814487,10.4897,Yes,N/A,2,3,1 3,2 3,6,7,8,9,1 9,2 9,3 9,1 3 9,2 3 9,6 9,7 9,8 9,1 8 9
2 3 6 7 8 9,0.0583486,13.8394,Yes,N/A,2,3,N/A,2 3,6,7,8,9,2 8,2 9,3 9,2 3 8,2 3 9,6 9,7 9,8 9,2 7 9
1 2 3 6 7 8 9 13,0.0454704,17.2352,Yes,N/A,2,3,1 3,2 3,6,7,8,9,1 9,2 9,3 9,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 8 9 12,0.0571489,14.6273,Yes,N/A,2,3,1 3,2 3,6,7,8,9,1 9,2 9,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 8 9 12,0.0324062,20.4794,Yes,N/A,2,3,N/A,2 3,6,7,8,9,2 8,2 9,12,2 3 8,2 12,3 12,7 9,2 3 12,6 12
1 2 3 6 7 8 9 12 13,0.0324177,21.6543,Yes,N/A,2,3,1 3,2 3,6,7,8,9,1 9,2 9,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 8 9 13,0.0250085,22.7625,Yes,N/A,2,3,N/A,2 3,6,7,8,9,2 8,2 9,3 9,13,2 3 9,2 13,3 13,8 9,2 3 13
1 2 3 6 7 8 9 11,0.0617129,13.8113,Yes,N/A,2,3,1 3,2 3,6,7,8,9,1 9,11,1 11,2 11,3 11,1 3 11,2 3 11,6 11,7 11
2 3 6 7 8 9 11,0.0396121,18.3186,Yes,N/A,2,3,N/A,2 3,6,7,8,9,2 8,11,3 9,2 11,3 11,6 9,2 3 11,6 11,7 11
1 2 3 6 7 8 9 11 13,0.0361955,20.3137,Yes,N/A,2,3,1 3,2 3,6,7,8,9,1 9,11,1 11,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 8 9 11 12,0.0432834,18.3069,Yes,N/A,2,3,1 3,2 3,6,7,8,9,1 9,11,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 8 9 11 12,0.0236625,24.748,Yes,N/A,2,3,N/A,2 3,6,7,8,9,2 8,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
1 2 3 6 7 8 9 11 12 13,0.0271957,24.5404,Yes,N/A,2,3,1 3,2 3,6,7,8,9,1 9,11,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 8 9 12 13,0.016476,28.3606,Yes,N/A,2,3,N/A,2 3,6,7,8,9,2 8,2 9,12,13,2 12,2 13,3 13,2 3 12,2 3 13
1 2 3 6 7 8 9 10,0.0648603,13.3562,Yes,N/A,2,3,1 3,2 3,6,7,8,9,10,1 10,2 10,3 10,1 3 10,2 3 10,6 10,7 10,8 10
2 3 6 7 8 9 10,0.0413694,17.7896,Yes,N/A,2,3,N/A,2 3,6,7,8,9,10,2 9,2 10,3 10,2 3 9,2 3 10,6 10,7 10,8 10
1 2 3 6 7 8 9 10 13,0.0396139,19.2677,Yes,N/A,2,3,1 3,2 3,6,7,8,9,10,1 10,2 10,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 8 9 10 12,0.0466424,17.3766,Yes,N/A,2,3,1 3,2 3,6,7,8,9,10,1 10,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 8 9 10 12,0.026931,22.9522,Yes,N/A,2,3,N/A,2 3,6,7,8,9,10,2 9,12,3 10,2 12,3 12,6 10,2 3 12,6 12
1 2 3 6 7 8 9 10 12 13,0.029454,23.3984,Yes,N/A,2,3,1 3,2 3,6,7,8,9,10,1 10,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 6 7 8 9 10 13,0.0201434,26.2146,Yes,N/A,2,3,N/A,2 3,6,7,8,9,10,2 9,2 10,13,2 3 9,2 13,3 13,7 10,2 3 13
1 2 3 6 7 8 9 10 11,0.0504395,16.621,Yes,N/A,2,3,1 3,2 3,6,7,8,9,10,11,1 11,2 11,3 11,1 3 11,2 3 11,6 11,7 11
2 3 6 7 8 9 10 11,0.0292796,22.1861,Yes,N/A,2,3,N/A,2 3,6,7,8,9,10,11,2 10,2 11,3 11,2 3 10,2 3 11,6 11,7 11
1 2 3 6 7 8 9 10 11 13,0.0327857,22.1145,Yes,N/A,2,3,1 3,2 3,6,7,8,9,10,11,1 11,13,1 13,2 13,3 13,1 3 13,2 3 13
1 2 3 6 7 8 9 10 11 12,0.0380047,20.4773,Yes,N/A,2,3,1 3,2 3,6,7,8,9,10,11,12,1 12,2 12,3 12,1 3 12,2 3 12,6 12
2 3 6 7 8 9 10 11 12,0.0201213,27.3448,Yes,N/A,2,3,N/A,2 3,6,7,8,9,10,11,12,2 11,2 12,3 12,2 3 11,2 3 12,6 12
1 2 3 6 7 8 9 10 11 12 13,0.0264118,25.6371,Yes,N/A,2,3,1 3,2 3,6,7,8,9,10,11,12,13,1 13,2 13,3 13,1 3 13,2 3 13
2 3 7 9 11 13,0.018067,27.5727,Yes,N/A,2,3,N/A,2 3,N/A,7,N/A,9,3 7,11,3 9,13,3 11,2 13,3 13,N/A,2 3 13
2 3 7 9 11 12 13,0.0114292,34.9134,Yes,N/A,2,3,N/A,2 3,N/A,7,N/A,9,3 7,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 7 9 10 12 13,0.0108625,34.7128,Yes,N/A,2,3,N/A,2 3,N/A,7,N/A,9,10,2 9,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 7 9 10 11 13,0.0138773,32.2167,Yes,N/A,2,3,N/A,2 3,N/A,7,N/A,9,10,11,2 10,13,3 11,2 13,3 13,7 10,2 3 13
2 3 7 9 10 11 12 13,0.00901758,40.2949,Yes,N/A,2,3,N/A,2 3,N/A,7,N/A,9,10,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 7 8 10 12 13,0.0134326,31.0401,Yes,N/A,2,3,N/A,2 3,N/A,7,8,2 7,10,3 8,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 7 8 10 11 13,0.0152237,29.6926,Yes,N/A,2,3,N/A,2 3,N/A,7,8,2 7,10,11,2 10,13,3 11,2 13,3 13,7 10,2 3 13
2 3 7 8 10 11 12 13,0.0103617,36.2338,Yes,N/A,2,3,N/A,2 3,N/A,7,8,2 7,10,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 7 8 9 11 13,0.0178327,27.6931,Yes,N/A,2,3,N/A,2 3,N/A,7,8,9,2 8,11,3 9,13,3 11,2 13,3 13,8 9,2 3 13
2 3 7 8 9 11 12 13,0.011811,34.1368,Yes,N/A,2,3,N/A,2 3,N/A,7,8,9,2 8,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 7 8 9 10 12 13,0.012237,33.7685,Yes,N/A,2,3,N/A,2 3,N/A,7,8,9,10,2 9,12,13,2 12,2 13,3 13,2 3 12,2 3 13
2 3 7 8 9 10 11 13,0.0144625,31.6596,Yes,N/A,2,3,N/A,2 3,N/A,7,8,9,10,11,2 10,13,3 11,2 13,3 13,7 10,2 3 13
2 3 7 8 9 10 11 12 13,0.010324,38.0498,Yes,N/A,2,3,N/A,2 3,N/A,7,8,9,10,11,12,13,2 12,2 13,3 13,2 3 12,2 3 13
1 2 3 5,0.151472,5.51898,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,1 2 3 5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2 3 5,0.126415,7.32523,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,2 3 5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1 2 3 5 13,0.0685134,12.4824,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,1 2 3 5,N/A,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 12,0.0946588,9.45809,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,1 2 3 5,12,1 12,2 12,3 12,1 3 12,5 12,1 5 12
2 3 5 12,0.0501847,14.9734,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,2 3 5,N/A,12,N/A,2 12,3 12,N/A,5 12,N/A
1 2 3 5 12 13,0.0389941,18.629,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,1 2 3 5,12,13,1 13,2 13,3 13,1 3 13,5 13
2 3 5 13,0.0378712,16.9692,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,2 3 5,N/A,N/A,13,N/A,2 13,3 13,N/A,5 13
1 2 3 5 11,0.103725,8.16383,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,11,1 11,2 11,3 11,1 3 11,5 11,1 5 11,2 5 11
2 3 5 11,0.061991,12.9912,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,2 3 5,11,N/A,2 11,3 11,N/A,5 11,N/A,2 5 11
1 2 3 5 11 13,0.0473721,16.5912,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,11,1 11,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 11 12,0.0577376,14.8504,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,11,12,1 12,2 12,3 12,1 3 12,5 12,1 5 12
2 3 5 11 12,0.0307129,19.5117,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,2 3 5,11,12,2 11,2 12,3 12,5 11,5 12,2 5 11
1 2 3 5 11 12 13,0.0278657,23.9755,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,2 3 5,11,12,13,1 13,2 13,3 13,1 3 13,5 13
2 3 5 12 13,0.0192917,23.9947,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,2 3 5,N/A,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 10,0.10506,7.24984,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,10,1 10,2 10,3 10,1 3 10,5 10,1 5 10,2 5 10,3 5 10
2 3 5 10,0.0549536,12.5694,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,10,N/A,2 10,3 10,N/A,5 10,N/A,2 5 10,3 5 10
1 2 3 5 10 13,0.0512748,15.1593,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,10,1 10,2 10,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 10 12,0.0615829,13.4023,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,10,1 10,12,1 12,2 12,3 12,1 3 12,5 12,1 5 12
2 3 5 10 12,0.0261299,20.9855,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,10,N/A,12,3 10,2 12,3 12,N/A,5 12,3 5 10
1 2 3 5 10 12 13,0.0307923,22.0192,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,10,1 10,12,13,1 13,2 13,3 13,1 3 13,5 13
2 3 5 10 13,0.0208368,23.046,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,10,N/A,2 10,13,N/A,2 13,3 13,2 5 10,5 13
1 2 3 5 10 11,0.0696753,11.9631,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,10,11,1 11,2 11,3 11,1 3 11,5 11,1 5 11,2 5 11
2 3 5 10 11,0.0380783,17.035,Yes,N/A,2,3,N/A,5,N/A,2 5,3 5,N/A,10,11,2 10,2 11,3 11,5 10,5 11,2 5 10,2 5 11
1 2 3 5 10 11 13,0.0361853,20.3985,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,10,11,1 11,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 10 11 12,0.0436362,18.605,Yes,N/A,2,3,1 3,5,1 5,2 5,3 5,1 3 5,10,11,12,1 12,2 12,3 12,1 3 12,5 12,1 5 12
