Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2 3 5 7 9 12,0.03074,20.5046,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,3 7,2 9,12,N/A,2 12,3 12,7 9,5 12,2 7 9
1 2 3 5 7 9 12 13,0.0357883,18.1065,Yes,N/A,2,3,1 3,5,1 5,7,3 5,9,3 7,2 9,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 7 9 11,0.0756908,9.86574,Yes,N/A,2,3,1 3,5,1 5,7,1 7,9,3 7,11,3 9,2 11,3 11,1 5 9,5 11,3 5 9,7 11
2 3 5 7 9 11,0.0451909,16.338,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,3 7,11,3 9,2 11,5 9,3 5 7,5 11,3 5 9,7 11
1 2 3 5 7 9 11 13,0.0421781,16.3241,Yes,N/A,2,3,1 3,5,1 5,7,3 5,9,3 7,11,1 11,13,3 11,2 13,3 13,3 5 9,5 13
2 3 5 7 9 12 13,0.017037,26.1852,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,3 7,2 9,12,13,2 12,2 13,7 9,5 12,5 13
1 2 3 5 7 9 11 12,0.0521475,14.6389,Yes,N/A,2,3,1 3,5,1 5,7,3 5,9,3 7,11,12,2 11,2 12,3 12,5 11,5 12,7 11
2 3 5 7 9 11 13,0.0214492,24.7222,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,3 7,11,3 9,13,5 9,2 13,5 11,3 5 9,7 11
2 3 5 7 9 11 12,0.0250035,23.2269,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,3 7,11,12,2 11,2 12,3 12,7 9,5 12,7 11
1 2 3 5 7 9 11 12 13,0.0303964,21.4861,Yes,N/A,2,3,1 3,5,1 5,7,3 5,9,3 7,11,12,13,2 12,2 13,3 13,5 12,5 13
2 3 5 7 10 11 12 13,0.0123193,32.2315,Yes,N/A,2,3,N/A,5,N/A,7,3 5,2 7,10,11,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 7 9 10,0.084638,8.48148,Yes,N/A,2,3,1 3,5,1 5,7,1 7,9,10,2 9,2 10,3 10,5 9,5 10,7 9,7 10,2 7 9
2 3 5 7 9 10,0.0492347,15.2778,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,10,2 9,2 10,3 10,5 9,5 10,7 9,7 10,2 7 9
1 2 3 5 7 9 10 13,0.0470591,15.1296,Yes,N/A,2,3,1 3,5,1 5,7,3 5,9,10,1 10,2 10,13,1 13,2 13,3 13,7 10,5 13
1 2 3 5 7 9 10 12,0.0549015,14.088,Yes,N/A,2,3,1 3,5,1 5,7,1 7,9,10,2 9,12,1 12,2 12,3 12,7 9,5 12,3 5 10
2 3 5 7 9 10 13,0.0233164,23.4398,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,10,2 9,2 10,13,5 9,2 13,3 13,7 10,5 13
2 3 5 7 9 10 12,0.0252609,23.2454,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,10,2 9,12,3 10,2 12,3 12,7 9,5 12,3 5 10
1 2 3 5 7 9 10 12 13,0.0327147,20.5833,Yes,N/A,2,3,1 3,5,1 5,7,3 5,9,10,2 9,12,13,2 12,2 13,3 13,5 12,5 13
2 3 5 7 9 11 12 13,0.0138352,31.0093,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,3 7,11,12,13,2 12,2 13,5 11,5 12,5 13
1 2 3 5 7 9 10 11,0.0653792,11.8935,Yes,N/A,2,3,1 3,5,1 5,7,1 7,9,10,11,2 10,2 11,3 11,5 10,5 11,7 10,7 11
2 3 5 7 9 10 11,0.0352219,19.6944,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,10,11,2 10,2 11,5 9,5 10,5 11,7 10,7 11
1 2 3 5 7 9 10 11 13,0.0384095,18.3056,Yes,N/A,2,3,1 3,5,1 5,7,1 7,9,10,11,2 10,13,3 11,2 13,3 13,7 10,5 13
2 3 5 7 9 10 12 13,0.0139902,30.8333,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,10,2 9,12,13,2 12,3 12,3 13,7 10,5 13
1 2 3 5 7 9 10 11 12,0.0452233,16.8935,Yes,N/A,2,3,1 3,5,1 5,7,1 7,9,10,11,12,2 11,2 12,3 12,5 11,7 10,7 11
2 3 5 7 9 10 11 13,0.0185354,27.4815,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,10,11,2 10,13,3 11,2 13,3 13,7 10,7 11
2 3 5 7 9 10 11 12,0.0212223,26.4352,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,10,11,12,2 11,2 12,3 12,5 11,7 10,7 11
1 2 3 5 7 9 10 11 12 13,0.0286959,23.1157,Yes,N/A,2,3,1 3,5,1 5,7,1 7,9,10,11,12,13,2 12,2 13,3 13,5 12,5 13
2 3 5 8 9 10 11 12 13,0.0126081,34.5602,Yes,N/A,2,3,N/A,5,N/A,2 5,8,9,10,11,12,13,3 11,2 13,3 13,5 12,5 13
1 2 3 5 7 8,0.102467,5.39352,Yes,N/A,2,3,1 3,5,1 5,7,8,2 7,2 8,3 8,5 7,5 8,2 5 7,7 8,3 5 8,2 7 8,3 7 8
2 3 5 7 8,0.0793392,9.56019,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,2 8,3 8,5 7,5 8,2 5 7,7 8,3 5 8,2 7 8,3 7 8
1 2 3 5 7 8 13,0.0554676,12.1111,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,2 8,3 8,5 7,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 7 8 12,0.0691876,10.5602,Yes,N/A,2,3,1 3,5,1 5,7,8,2 7,3 7,3 8,12,1 12,2 12,3 12,1 3 12,5 12,1 5 12
2 3 5 7 8 13,0.0325932,18.8241,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,2 8,3 8,5 7,13,2 5 7,2 13,3 13,2 7 8,5 13
2 3 5 7 8 12,0.0415166,16.8889,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,3 7,3 8,12,5 8,2 12,3 12,3 5 8,5 12,3 7 8
1 2 3 5 7 8 12 13,0.0358086,18.2593,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,2 8,3 8,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 7 8 11,0.0816249,8.69907,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,2 8,11,1 11,2 11,3 11,7 8,5 11,1 5 11,7 11
2 3 5 7 8 11,0.0515872,14.9769,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,2 8,11,5 7,2 11,3 11,7 8,5 11,2 7 8,7 11
1 2 3 5 7 8 11 13,0.0437456,15.7685,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,2 8,11,1 11,13,1 13,2 13,3 13,1 3 13,5 13
2 3 5 7 8 12 13,0.01852,25.8981,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,3 7,3 8,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 7 8 11 12,0.0538243,13.7361,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,2 8,11,12,1 12,2 12,3 12,5 11,5 12,7 11
2 3 5 7 8 11 13,0.022599,24.1667,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,2 8,11,5 7,13,3 11,2 13,3 13,2 7 8,5 13
2 3 5 7 8 11 12,0.0306207,21.0463,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,3 7,11,12,5 8,2 12,3 12,5 11,5 12,7 11
1 2 3 5 7 8 11 12 13,0.0307292,20.8194,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,3 7,11,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 7 8 10,0.0878634,8.09259,Yes,N/A,2,3,1 3,5,1 5,7,8,2 7,10,3 8,2 10,3 10,1 3 10,5 10,1 5 10,7 10,8 10
2 3 5 7 8 10,0.0554481,14.2593,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,10,3 8,2 10,3 10,2 5 7,5 10,3 5 8,7 10,8 10
1 2 3 5 7 8 10 13,0.0493737,14.6991,Yes,N/A,2,3,1 3,5,1 5,7,8,2 7,10,3 8,2 10,13,1 13,2 13,3 13,7 10,5 13
1 2 3 5 7 8 10 12,0.0582625,13.1759,Yes,N/A,2,3,1 3,5,1 5,7,8,2 7,10,3 8,12,5 8,2 12,3 12,1 5 10,5 12,8 10
2 3 5 7 8 10 13,0.0235264,23.7546,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,10,3 8,2 10,13,2 5 7,5 10,3 13,7 10,5 13
2 3 5 7 8 10 12,0.0294772,21.6435,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,10,3 8,12,3 10,2 12,5 10,3 5 8,5 12,8 10
1 2 3 5 7 8 10 12 13,0.0338407,19.9676,Yes,N/A,2,3,1 3,5,1 5,7,8,2 7,10,3 8,12,13,2 12,2 13,3 13,5 12,5 13
2 3 5 7 8 11 12 13,0.0145774,30.3426,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,2 8,11,12,13,2 12,3 12,3 13,5 12,5 13
1 2 3 5 7 8 10 11,0.0679618,11.2083,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,10,11,2 10,2 11,3 11,5 10,5 11,7 10,7 11
2 3 5 7 8 10 11,0.0377692,18.9954,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,10,11,2 10,3 10,3 11,5 10,5 11,7 10,8 10
1 2 3 5 7 8 10 11 13,0.0392,17.8889,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,10,11,2 10,13,1 13,2 13,3 13,7 10,5 13
2 3 5 7 8 10 12 13,0.0149935,30.2778,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,10,3 8,12,13,2 12,5 10,3 13,5 12,5 13
1 2 3 5 7 8 10 11 12,0.0465242,16.2037,Yes,N/A,2,3,1 3,5,1 5,7,8,1 8,10,11,12,1 12,2 12,3 12,5 11,5 12,7 11
2 3 5 7 8 10 11 13,0.0179252,28.3889,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,10,11,2 10,13,3 11,5 10,3 13,7 10,5 13
2 3 5 7 8 10 11 12,0.0236368,25.2824,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,10,11,12,3 10,2 12,3 12,5 11,5 12,8 10
1 2 3 5 7 8 10 11 12 13,0.0292766,22.287,Yes,N/A,2,3,1 3,5,1 5,7,8,2 7,10,11,12,13,2 12,2 13,3 13,5 12,5 13
2 3 5 7 9 10 11 12 13,0.0126295,33.8426,Yes,N/A,2,3,N/A,5,N/A,7,3 5,9,10,11,12,13,2 12,2 13,3 13,7 10,7 11
1 2 3 5 7 8 9,0.097483,6.77315,Yes,N/A,2,3,1 3,5,1 5,7,8,9,2 8,2 9,3 9,5 8,5 9,7 8,7 9,8 9,3 7 8
2 3 5 7 8 9,0.0675691,12,Yes,N/A,2,3,N/A,5,N/A,7,8,9,3 7,2 9,5 7,5 8,5 9,7 8,7 9,8 9,2 7 9
1 2 3 5 7 8 9 13,0.0549787,13.1481,Yes,N/A,2,3,1 3,5,1 5,7,8,9,2 8,2 9,3 9,13,1 13,2 13,3 13,8 9,5 13
1 2 3 5 7 8 9 12,0.0654425,11.5926,Yes,N/A,2,3,1 3,5,1 5,7,8,9,3 7,2 9,12,1 12,2 12,3 12,7 9,5 12,1 5 12
2 3 5 7 8 9 13,0.0314466,20.2407,Yes,N/A,2,3,N/A,5,N/A,7,8,9,2 8,2 9,5 7,13,5 9,2 13,3 13,8 9,5 13
2 3 5 7 8 9 12,0.0365961,19.125,Yes,N/A,2,3,N/A,5,N/A,7,8,9,3 7,2 9,12,5 8,2 12,3 12,7 9,5 12,2 7 9
1 2 3 5 7 8 9 12 13,0.037225,18.4259,Yes,N/A,2,3,1 3,5,1 5,7,8,9,2 8,2 9,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 7 8 9 11,0.0740946,9.90741,Yes,N/A,2,3,1 3,5,1 5,7,8,9,2 8,11,3 9,2 11,3 11,7 8,5 11,8 9,7 11
2 3 5 7 8 9 11,0.0441017,16.8148,Yes,N/A,2,3,N/A,5,N/A,7,8,9,2 8,11,3 9,2 11,3 11,7 8,5 11,8 9,7 11
1 2 3 5 7 8 9 11 13,0.0437592,16.2824,Yes,N/A,2,3,1 3,5,1 5,7,8,9,2 8,11,3 9,13,1 13,2 13,3 13,8 9,5 13
2 3 5 7 8 9 12 13,0.0188043,27.0556,Yes,N/A,2,3,N/A,5,N/A,7,8,9,3 7,2 9,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 7 8 9 11 12,0.0519234,14.4537,Yes,N/A,2,3,1 3,5,1 5,7,8,9,2 8,11,12,1 12,2 12,3 12,5 11,5 12,7 11
2 3 5 7 8 9 11 13,0.022376,25.0833,Yes,N/A,2,3,N/A,5,N/A,7,8,9,2 8,11,3 9,13,3 11,2 13,3 13,8 9,5 13
2 3 5 7 8 9 11 12,0.0273845,23.2361,Yes,N/A,2,3,N/A,5,N/A,7,8,9,3 7,11,12,2 11,2 12,3 12,5 11,5 12,7 11
1 2 3 5 7 8 9 11 12 13,0.0322835,20.6065,Yes,N/A,2,3,1 3,5,1 5,7,8,9,2 8,11,12,13,2 12,2 13,3 13,5 12,5 13
2 3 5 7 8 10 11 12 13,0.0129202,34.162,Yes,N/A,2,3,N/A,5,N/A,7,8,2 7,10,11,12,13,2 12,5 10,3 13,5 12,5 13
1 2 3 5 7 8 9 10,0.0794671,9.09722,Yes,N/A,2,3,1 3,5,1 5,7,8,9,10,2 9,2 10,3 10,5 9,7 8,7 9,7 10,8 10
2 3 5 7 8 9 10,0.0474757,16.25,Yes,N/A,2,3,N/A,5,N/A,7,8,9,10,2 9,2 10,3 10,5 9,5 10,7 9,7 10,8 10
1 2 3 5 7 8 9 10 13,0.0481642,15.125,Yes,N/A,2,3,1 3,5,1 5,7,8,9,10,3 8,2 10,13,5 9,2 13,3 13,7 10,5 13
1 2 3 5 7 8 9 10 12,0.0553141,13.7407,Yes,N/A,2,3,1 3,5,1 5,7,8,9,10,3 8,12,3 10,2 12,3 12,7 9,7 10,8 10
2 3 5 7 8 9 10 13,0.024468,24.2176,Yes,N/A,2,3,N/A,5,N/A,7,8,9,10,3 8,2 10,13,5 9,2 13,3 13,7 10,5 13
2 3 5 7 8 9 10 12,0.0280258,23.1852,Yes,N/A,2,3,N/A,5,N/A,7,8,9,10,2 9,12,3 10,2 12,3 12,7 9,5 12,8 10
1 2 3 5 7 8 9 10 12 13,0.0351184,19.5417,Yes,N/A,2,3,1 3,5,1 5,7,8,9,10,3 8,12,13,2 12,2 13,3 13,5 12,5 13
2 3 5 7 8 9 11 12 13,0.0153576,31.1898,Yes,N/A,2,3,N/A,5,N/A,7,8,9,2 8,11,12,13,5 9,2 13,3 13,5 12,5 13
1 2 3 5 7 8 9 10 11,0.0632329,12.0139,Yes,N/A,2,3,1 3,5,1 5,7,8,9,10,11,2 10,2 11,3 11,5 10,7 9,7 10,7 11
2 3 5 7 8 9 10 11,0.034917,20.3056,Yes,N/A,2,3,N/A,5,N/A,7,8,9,10,11,2 10,2 11,3 11,5 10,5 11,7 10,7 11
1 2 3 5 7 8 9 10 11 13,0.0399674,17.8657,Yes,N/A,2,3,1 3,5,1 5,7,8,9,10,11,2 10,13,3 11,2 13,3 13,7 10,7 11
2 3 5 7 8 9 10 12 13,0.0160835,30.838,Yes,N/A,2,3,N/A,5,N/A,7,8,9,10,3 8,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 7 8 9 10 11 12,0.0466171,16.037,Yes,N/A,2,3,1 3,5,1 5,7,8,9,10,11,12,2 11,2 12,3 12,5 11,7 10,7 11
2 3 5 7 8 9 10 11 13,0.019268,28.5694,Yes,N/A,2,3,N/A,5,N/A,7,8,9,10,11,2 10,13,3 11,2 13,3 13,7 10,5 13
2 3 5 7 8 9 10 11 12,0.023138,26.6389,Yes,N/A,2,3,N/A,5,N/A,7,8,9,10,11,12,2 11,2 12,3 12,5 11,5 12,7 11
1 2 3 5 7 8 9 10 11 12 13,0.0316461,21.3935,Yes,N/A,2,3,1 3,5,1 5,7,8,9,10,11,12,13,2 12,2 13,3 13,5 12,5 13
2 3 6 7 8 9 10 11 12 13,0.0139935,31.0185,Yes,N/A,2,3,N/A,2 3,6,7,8,9,10,11,12,13,2 12,2 13,3 13,8 9,6 12
1 2 3 5 6,0.0873702,4.61111,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,1 3 6,5 6,1 5 6,2 5 6,3 5 6,1 3 5 6,2 3 5 6,1 2 3 5 6,N/A
2 3 5 6,0.0729703,6.88889,Yes,N/A,2,3,N/A,5,6,2 5,3 5,3 6,2 3 5,5 6,N/A,2 5 6,3 5 6,N/A,2 3 5 6,N/A,N/A
1 2 3 5 6 13,0.0467882,11.9306,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,1 3 6,5 6,1 5 6,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 6 12,0.0648127,9.53704,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,1 3 6,5 6,12,1 12,2 12,3 12,1 3 12,5 12,6 12
2 3 5 6 13,0.0289979,16.3009,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,2 3 5,5 6,N/A,13,3 5 6,2 13,3 13,N/A,5 13
2 3 5 6 12,0.0456157,12.625,Yes,N/A,2,3,N/A,5,6,2 5,3 5,3 6,2 3 5,5 6,12,2 5 6,2 12,3 12,2 3 5 6,5 12,6 12
1 2 3 5 6 12 13,0.0326318,17.9676,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,1 3 6,5 6,12,13,1 13,2 13,3 13,5 12,5 13
1 2 3 5 6 11,0.0797434,7.93519,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,1 3 6,11,1 11,2 11,3 11,1 3 11,5 11,6 11,2 5 11
2 3 5 6 11,0.0471355,13.8102,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,2 3 5,11,N/A,2 11,3 11,N/A,5 11,6 11,2 5 11
1 2 3 5 6 11 13,0.0404329,15.4213,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,2 3 5,11,1 11,13,1 13,2 13,5 11,6 11,5 13
2 3 5 6 12 13,0.0198794,21.4861,Yes,N/A,2,3,N/A,5,6,2 5,3 5,3 6,2 3 5,5 6,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 6 11 12,0.0515173,13.7593,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,1 3 6,11,12,2 11,2 12,3 12,5 11,5 12,6 12
2 3 5 6 11 13,0.018874,23.2639,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,2 3 5,11,N/A,13,3 11,2 13,5 11,6 11,5 13
2 3 5 6 11 12,0.03052,18.2639,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,2 3 5,11,12,2 11,3 11,3 12,5 11,5 12,6 12
1 2 3 5 6 11 12 13,0.0270759,21.8009,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,1 3 6,11,12,13,1 13,2 13,5 11,5 12,5 13
1 2 3 5 6 10,0.0931721,6.28241,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,10,1 10,2 10,3 10,3 5 6,5 10,6 10,2 5 10,2 6 10
2 3 5 6 10,0.0716718,9.625,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,10,5 6,2 10,3 10,3 5 6,5 10,6 10,2 5 10,3 5 10
1 2 3 5 6 10 13,0.0508009,13.1574,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,10,1 10,2 10,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 6 10 12,0.0645669,10.8796,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,10,1 10,12,1 12,2 12,3 12,6 10,5 12,6 12
2 3 5 6 10 13,0.0299872,18.7685,Yes,N/A,2,3,N/A,5,6,2 5,3 5,3 6,10,5 6,2 10,13,3 5 6,2 13,3 13,2 5 10,5 13
2 3 5 6 10 12,0.0406798,16.6111,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,10,5 6,12,3 10,2 12,3 12,6 10,5 12,6 12
1 2 3 5 6 10 12 13,0.0347355,18.3657,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,10,1 10,12,13,1 13,2 13,3 13,5 12,5 13
2 3 5 6 11 12 13,0.0138788,27.25,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,2 3 5,11,12,13,3 11,2 13,5 11,5 12,5 13
1 2 3 5 6 10 11,0.0746339,9.72685,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,10,11,1 11,2 11,3 11,5 10,5 11,6 11,2 5 11
2 3 5 6 10 11,0.046849,14.9769,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,10,11,2 10,2 11,3 11,5 10,5 11,6 11,2 5 11
1 2 3 5 6 10 11 13,0.0403609,16.9954,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,10,11,1 11,13,1 13,2 13,3 13,6 11,5 13
2 3 5 6 10 12 13,0.0186438,25.2222,Yes,N/A,2,3,N/A,5,6,2 5,3 5,3 6,10,5 6,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 6 10 11 12,0.0490983,15.25,Yes,N/A,2,3,1 3,5,6,2 5,2 6,3 6,10,11,12,1 12,2 12,3 12,5 11,5 12,6 12
2 3 5 6 10 11 13,0.0202349,24.1019,Yes,N/A,2,3,N/A,5,6,2 5,3 5,3 6,10,11,2 10,13,3 11,2 13,3 13,6 11,5 13
2 3 5 6 10 11 12,0.028419,20.537,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,10,11,12,2 11,3 11,5 10,5 11,5 12,6 12
1 2 3 5 6 10 11 12 13,0.0285743,22.4259,Yes,N/A,2,3,1 3,5,6,2 5,3 5,3 6,10,11,12,13,1 13,2 13,5 11,5 12,5 13
1 2 3 5 6 9,0.100284,5.88426,Yes,N/A,2,3,1 3,5,6,1 6,2 6,9,1 9,2 9,3 9,2 5 6,5 9,6 9,2 5 9,2 6 9,3 6 9
2 3 5 6 9,0.0817069,9.20833,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,2 3 5,2 9,3 9,2 5 6,5 9,6 9,2 5 9,3 5 9,3 6 9
1 2 3 5 6 9 13,0.0547774,12.2037,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,1 9,2 9,3 9,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 6 9 12,0.0693189,10.1574,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,1 9,2 9,12,1 12,2 12,3 12,1 3 12,5 12,6 12
2 3 5 6 9 13,0.0329378,17.8657,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,2 3 5,5 6,3 9,13,5 9,2 13,3 13,2 6 9,5 13
2 3 5 6 9 12,0.0389582,16.6806,Yes,N/A,2,3,N/A,5,6,2 5,3 5,9,2 3 5,2 9,12,2 5 6,2 12,3 12,2 5 9,5 12,6 12
1 2 3 5 6 9 12 13,0.0372759,17.3889,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,1 9,2 9,12,13,2 12,2 13,3 13,5 12,5 13
1 2 3 5 6 9 11,0.0784385,9.03704,Yes,N/A,2,3,1 3,5,6,1 6,2 6,9,1 9,11,1 11,2 11,3 11,6 9,5 11,6 11,1 6 11
2 3 5 6 9 11,0.0459812,15.3148,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,2 3 5,11,3 9,2 11,3 11,6 9,5 11,6 11,2 5 11
1 2 3 5 6 9 11 13,0.0413634,16.4074,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,1 9,11,1 11,13,1 13,2 13,3 13,6 11,5 13
2 3 5 6 9 12 13,0.0188353,24.412,Yes,N/A,2,3,N/A,5,6,2 5,3 5,9,2 3 5,2 9,12,13,2 12,3 12,3 13,5 12,6 12
1 2 3 5 6 9 11 12,0.0519825,14.1944,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,1 9,11,12,2 11,2 12,3 12,5 11,5 12,6 12
2 3 5 6 9 11 13,0.0197436,24.1574,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,2 3 5,11,3 9,13,3 11,2 13,5 11,6 11,5 13
2 3 5 6 9 11 12,0.0257696,21.8796,Yes,N/A,2,3,N/A,5,6,2 5,3 5,9,2 3 5,11,12,2 11,3 11,6 9,5 11,5 12,6 12
1 2 3 5 6 9 11 12 13,0.0294545,21.1944,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,1 9,11,12,13,2 12,2 13,3 13,5 12,5 13
2 3 5 6 10 11 12 13,0.0142267,29.3102,Yes,N/A,2,3,N/A,5,6,2 5,2 6,3 6,10,11,12,13,3 11,2 13,3 13,5 12,5 13
1 2 3 5 6 9 10,0.090354,7.56019,Yes,N/A,2,3,1 3,5,6,1 6,2 6,9,10,2 9,2 10,3 10,5 9,5 10,6 10,2 6 9,2 6 10
2 3 5 6 9 10,0.0630768,12.3056,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,10,2 9,3 9,3 10,5 9,5 10,6 10,2 5 10,2 6 10
1 2 3 5 6 9 10 13,0.0502377,14.2778,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,10,1 10,2 10,13,1 13,2 13,3 13,1 3 13,5 13
1 2 3 5 6 9 10 12,0.0612528,12.2546,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,10,2 9,12,1 12,2 12,3 12,6 10,5 12,6 12
2 3 5 6 9 10 13,0.028147,20.5787,Yes,N/A,2,3,N/A,5,6,2 5,3 5,9,10,2 9,2 10,13,5 9,2 13,3 13,3 5 9,5 13
2 3 5 6 9 10 12,0.0353,18.5417,Yes,N/A,2,3,N/A,5,6,2 5,3 5,9,10,2 9,12,3 10,2 12,3 12,6 10,5 12,6 12
1 2 3 5 6 9 10 12 13,0.0355236,18.9398,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,10,2 9,12,13,1 13,2 13,3 13,5 12,5 13
2 3 5 6 9 11 12 13,0.0133903,29.8981,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,2 3 5,11,12,13,3 11,6 9,3 13,6 11,6 12
1 2 3 5 6 9 10 11,0.0682662,11.1852,Yes,N/A,2,3,1 3,5,6,1 6,2 6,9,10,11,1 11,2 11,5 9,5 10,5 11,6 11,1 6 11
2 3 5 6 9 10 11,0.04013,16.9491,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,10,11,3 9,2 11,3 11,6 9,5 11,6 11,3 6 9
1 2 3 5 6 9 10 11 13,0.0397413,17.6019,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,10,11,1 11,13,1 13,2 13,3 13,6 11,5 13
2 3 5 6 9 10 12 13,0.0179369,26.4722,Yes,N/A,2,3,N/A,5,6,2 5,3 5,9,10,2 9,12,13,2 12,3 12,3 13,5 12,5 13
1 2 3 5 6 9 10 11 12,0.0474975,15.9074,Yes,N/A,2,3,1 3,5,6,1 6,2 6,9,10,11,12,1 12,3 11,3 12,5 11,5 12,6 12
2 3 5 6 9 10 11 13,0.0198334,25.2407,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,10,11,2 10,13,3 11,2 13,3 13,6 11,5 13
2 3 5 6 9 10 11 12,0.0253263,22.6065,Yes,N/A,2,3,N/A,5,6,2 5,2 6,9,10,11,12,2 11,3 11,3 12,5 11,5 12,6 12
1 2 3 5 6 9 10 11 12 13,0.0298764,21.9676,Yes,N/A,2,3,1 3,5,6,1 6,3 5,9,10,11,12,13,1 13,2 13,3 13,5 12,5 13
