Position,Win Probability,Average Score,Was Reached?,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
2 3 4 7 8 9 13,0.0368409,17.8843,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,4 7,3 9,13,3 4 7,2 13,3 13,4 13,2 3 13
2 3 4 7 8 9 12,0.0452521,16.0463,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,4 7,12,4 9,2 12,3 12,4 12,8 9,2 4 12
1 2 3 4 7 8 9 12 13,0.0422978,17.7546,Yes,N/A,2,3,4,1 4,2 4,7,8,9,3 7,4 7,12,13,1 13,3 12,3 13,4 13,2 4 12
1 2 3 4 7 8 9 11,0.0787895,9.78241,Yes,N/A,2,3,4,1 4,2 4,7,8,9,3 7,11,1 11,2 11,3 11,4 11,7 9,8 9,7 11
2 3 4 7 8 9 11,0.0513106,14.5833,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,11,3 9,2 11,3 11,4 11,7 9,8 9,7 11
1 2 3 4 7 8 9 11 13,0.0484316,15.8565,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,11,4 8,13,1 13,2 13,3 13,4 13,7 11
2 3 4 7 8 9 12 13,0.0235252,23.7176,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,4 7,12,13,2 12,2 13,3 13,4 13,2 4 12
1 2 3 4 7 8 9 11 12,0.0558599,14.1296,Yes,N/A,2,3,4,1 4,2 4,7,8,9,3 7,11,12,1 12,3 11,3 12,4 12,8 9,7 11
2 3 4 7 8 9 11 13,0.0260677,22.5602,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,11,4 8,13,3 11,2 13,3 13,4 13,7 11
2 3 4 7 8 9 11 12,0.0321633,20.3472,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,11,12,4 9,3 11,4 11,4 12,8 9,7 11
1 2 3 4 7 8 9 11 12 13,0.0353467,20.463,Yes,N/A,2,3,4,1 4,2 4,7,8,9,3 7,11,12,13,1 13,2 13,3 13,4 13,7 11
2 3 4 7 8 10 11 12 13,0.0164682,29.1389,Yes,N/A,2,3,4,2 3,2 4,7,8,2 7,10,11,12,13,4 10,3 12,3 13,4 13,7 11
1 2 3 4 7 8 9 10,0.0844491,8.83796,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,3 8,3 9,3 10,4 10,7 8,7 9,7 10,8 10
2 3 4 7 8 9 10,0.0573844,13.2824,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,4 7,2 10,3 10,4 10,7 8,7 9,7 10,8 10
1 2 3 4 7 8 9 10 13,0.0537349,14.4306,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,3 8,3 9,13,1 13,2 13,3 13,4 13,8 10
1 2 3 4 7 8 9 10 12,0.0613665,12.9861,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,3 8,12,1 12,2 12,3 12,4 12,7 10,8 10
2 3 4 7 8 9 10 13,0.0305528,20.463,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,4 7,3 9,13,4 10,2 13,3 13,4 13,8 10
2 3 4 7 8 9 10 12,0.0365785,19.0046,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,4 7,12,3 10,2 12,3 12,4 12,7 10,8 10
1 2 3 4 7 8 9 10 12 13,0.0393872,18.8148,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,3 8,12,13,1 13,2 13,3 13,4 13,8 10
2 3 4 7 8 9 11 12 13,0.0182404,27.5787,Yes,N/A,2,3,4,2 3,2 4,7,8,9,3 7,11,12,13,3 11,4 11,3 13,4 13,7 11
1 2 3 4 7 8 9 10 11,0.0672978,11.6343,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,11,3 9,2 11,3 11,4 11,7 9,7 10,7 11
2 3 4 7 8 9 10 11,0.0411287,17.1991,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,11,3 9,2 11,3 11,4 11,7 9,7 10,7 11
1 2 3 4 7 8 9 10 11 13,0.0440705,17.25,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,11,3 9,13,1 13,2 13,3 13,4 13,7 11
2 3 4 7 8 9 10 12 13,0.0209367,26.2269,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,4 7,12,13,4 10,2 13,3 13,4 13,8 10
1 2 3 4 7 8 9 10 11 12,0.0503464,15.537,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,11,12,1 12,3 11,3 12,4 12,7 10,7 11
2 3 4 7 8 9 10 11 13,0.0233394,24.3009,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,11,3 9,13,3 11,2 13,3 13,4 13,7 11
2 3 4 7 8 9 10 11 12,0.0278252,22.6481,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,11,12,4 9,2 12,3 12,4 12,7 10,7 11
1 2 3 4 7 8 9 10 11 12 13,0.0345089,21.0093,Yes,N/A,2,3,4,2 3,2 4,7,8,9,10,11,12,13,3 11,3 12,3 13,4 13,7 11
1 2 3 4 6,0.0901873,5.33333,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6,3 4 6,N/A,2 3 4 6,1 2 3 4 6,N/A,N/A
2 3 4 6,0.0821789,6.64815,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6,N/A,N/A,2 3 4 6,N/A,N/A,N/A
1 2 3 4 6 13,0.0475763,11.6852,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6,13,1 13,2 13,3 13,4 13,2 3 13
1 2 3 4 6 12,0.0658833,9.63889,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,12,1 12,2 12,3 12,4 12,2 3 12,6 12
2 3 4 6 13,0.0326143,14.9213,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,2 4 6,13,N/A,2 13,3 13,4 13,2 3 13
2 3 4 6 12,0.0512894,12.2546,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,12,3 4 6,2 12,3 12,4 12,2 3 12,6 12
1 2 3 4 6 12 13,0.0333158,18.1157,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,12,13,1 13,2 13,3 13,4 13,2 3 13
1 2 3 4 6 11,0.0835603,7.69907,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,1 11,2 11,3 11,4 11,2 3 11,6 11,3 4 11
2 3 4 6 11,0.065794,10.588,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,2 4 6,2 11,3 11,4 11,2 3 11,6 11,3 4 11
1 2 3 4 6 11 13,0.043542,14.7963,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,1 11,13,1 13,2 13,3 13,4 13,2 3 13
2 3 4 6 12 13,0.0212096,20.6944,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,2 3 6,12,13,2 12,2 13,4 12,4 13,6 12
1 2 3 4 6 11 12,0.0557101,13.338,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,4 6,11,12,2 11,2 12,3 12,4 12,6 11,6 12
2 3 4 6 11 13,0.0274776,19.3657,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,2 4 6,13,3 11,2 13,3 13,4 13,2 3 13
2 3 4 6 11 12,0.0386213,16.5509,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,12,2 11,2 12,3 12,4 12,6 11,6 12
1 2 3 4 6 11 12 13,0.02971,21.6713,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,12,13,1 13,2 13,3 13,4 13,6 12
1 2 3 4 6 10,0.0988872,6.43519,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,1 10,2 10,3 10,4 10,2 3 10,6 10,3 4 10,2 6 10
2 3 4 6 10,0.0791636,9.69907,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,2 3 6,2 10,3 10,4 10,2 3 10,6 10,3 4 10,2 6 10
1 2 3 4 6 10 13,0.0507227,13.1806,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,1 10,2 10,13,1 13,2 13,3 13,4 13,1 4 13
1 2 3 4 6 10 12,0.0656095,10.9769,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,1 10,12,1 12,4 10,3 12,4 12,1 4 12,6 12
2 3 4 6 10 13,0.0308488,18.1019,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,2 3 6,2 10,13,4 10,2 13,3 13,4 13,2 3 13
2 3 4 6 10 12,0.0392738,16.7037,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,2 3 6,12,3 10,4 10,3 12,4 12,3 4 10,6 12
1 2 3 4 6 10 12 13,0.0346424,18.6944,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,1 10,12,13,4 10,2 13,4 12,4 13,6 12
2 3 4 6 11 12 13,0.0178716,25.3148,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,4 6,11,12,13,2 12,2 13,3 13,4 13,6 12
1 2 3 4 6 10 11,0.0781289,9.77778,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,11,2 10,3 10,3 11,4 11,6 10,6 11,3 4 11
2 3 4 6 10 11,0.0539415,13.6991,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,11,2 10,3 10,4 10,4 11,6 10,6 11,3 4 11
1 2 3 4 6 10 11 13,0.0421958,16.7639,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,11,2 10,13,1 13,2 13,3 13,4 13,1 4 13
2 3 4 6 10 12 13,0.018775,24.8148,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,2 3 6,12,13,4 10,2 13,4 12,4 13,6 12
1 2 3 4 6 10 11 12,0.0514945,15.0926,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,11,12,1 12,4 10,4 11,4 12,6 11,6 12
2 3 4 6 10 11 13,0.0237085,22.5926,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,11,2 10,13,4 10,4 11,3 13,4 13,3 4 11
2 3 4 6 10 11 12,0.0309224,20.0602,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,11,12,3 10,4 10,4 11,4 12,6 11,6 12
1 2 3 4 6 10 11 12 13,0.0296144,22.5926,Yes,N/A,2,3,4,1 4,6,3 4,2 6,3 6,10,11,12,13,1 13,2 13,4 12,4 13,6 12
1 2 3 4 6 9,0.108303,5.96759,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,1 9,2 9,3 9,4 9,2 3 9,6 9,3 4 9,2 6 9,3 6 9
2 3 4 6 9,0.090022,8.72685,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,3 9,4 9,2 3 9,6 9,3 4 9,2 6 9,3 6 9
1 2 3 4 6 9 13,0.0586736,12.0741,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,3 9,13,1 13,2 13,3 13,4 13,2 3 13
1 2 3 4 6 9 12,0.0737714,10.0787,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,12,1 12,2 12,3 12,4 12,2 3 12,6 12
2 3 4 6 9 13,0.0367679,16.9074,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,3 9,13,2 3 9,2 13,3 13,4 13,2 3 13
2 3 4 6 9 12,0.0490375,14.713,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,12,4 9,2 12,3 12,4 12,2 3 12,6 12
1 2 3 4 6 9 12 13,0.039377,17.7917,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,12,13,1 13,3 12,3 13,4 13,6 12
1 2 3 4 6 9 11,0.0851405,8.74537,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,3 9,2 11,3 11,4 11,3 4 9,6 11,3 4 11
2 3 4 6 9 11,0.0585555,13.2315,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,3 9,2 11,3 11,4 11,2 3 11,6 11,3 4 11
1 2 3 4 6 9 11 13,0.0475998,15.5741,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,3 9,13,1 13,2 13,3 13,4 13,2 3 13
2 3 4 6 9 12 13,0.0218864,23.3102,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,2 9,12,13,2 12,3 12,3 13,4 13,6 12
1 2 3 4 6 9 11 12,0.0570814,13.5278,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,1 9,11,12,1 12,3 11,3 12,4 12,6 11,6 12
2 3 4 6 9 11 13,0.0268132,21.8148,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,3 9,13,3 11,2 13,3 13,4 13,2 3 13
2 3 4 6 9 11 12,0.0336968,19.6111,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,12,4 9,2 12,3 12,4 12,6 11,6 12
1 2 3 4 6 9 11 12 13,0.0330857,21.1019,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,12,13,3 11,2 13,3 13,4 13,6 12
2 3 4 6 10 11 12 13,0.0159765,28.3565,Yes,N/A,2,3,4,2 3,6,3 4,2 6,3 6,10,11,12,13,4 10,2 13,4 12,4 13,6 12
1 2 3 4 6 9 10,0.0935073,7.51852,Yes,N/A,2,3,4,1 4,6,3 4,2 6,9,10,1 10,2 10,3 10,4 10,6 9,6 10,3 4 10,2 6 10
2 3 4 6 9 10,0.0628098,11.9491,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,2 9,2 10,4 9,4 10,6 9,6 10,3 4 10,2 6 10
1 2 3 4 6 9 10 13,0.0515823,14.1435,Yes,N/A,2,3,4,1 4,6,3 4,2 6,9,10,1 10,3 9,13,1 13,2 13,3 13,4 13,1 4 13
1 2 3 4 6 9 10 12,0.0631564,12.2778,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,2 9,12,3 10,4 10,3 12,4 12,3 4 10,6 12
2 3 4 6 9 10 13,0.0276709,20.5602,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,2 9,2 10,13,4 10,2 13,3 13,4 13,2 3 13
2 3 4 6 9 10 12,0.0362888,17.8472,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,2 9,12,4 9,2 12,3 12,4 12,3 4 10,6 12
1 2 3 4 6 9 10 12 13,0.0359473,19.1204,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,2 9,12,13,1 13,3 12,3 13,4 13,6 12
2 3 4 6 9 11 12 13,0.0174468,27.75,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,4 6,11,12,13,3 11,2 13,3 13,4 13,6 12
1 2 3 4 6 9 10 11,0.0718803,10.8935,Yes,N/A,2,3,4,1 4,6,3 4,2 6,9,10,11,2 10,3 10,3 11,4 11,6 10,6 11,3 4 11
2 3 4 6 9 10 11,0.0447271,15.7685,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,2 10,4 9,3 11,4 11,6 10,6 11,3 6 9
1 2 3 4 6 9 10 11 13,0.0425716,17.3056,Yes,N/A,2,3,4,1 4,6,3 4,2 6,9,10,11,2 10,13,1 13,2 13,3 13,4 13,1 4 13
2 3 4 6 9 10 12 13,0.0181078,26.4167,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,2 9,12,13,4 10,3 12,3 13,4 13,6 12
1 2 3 4 6 9 10 11 12,0.0507665,15.5972,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,12,3 10,3 11,3 12,4 12,6 11,6 12
2 3 4 6 9 10 11 13,0.0223771,24.0926,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,2 10,13,3 11,2 13,3 13,4 13,3 4 11
2 3 4 6 9 10 11 12,0.0285217,21.5278,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,12,4 9,2 12,3 12,4 12,6 11,6 12
1 2 3 4 6 9 10 11 12 13,0.0316328,22.2315,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,12,13,1 13,2 13,3 13,4 13,6 12
1 2 3 4 6 8,0.116955,5.5,Yes,N/A,2,3,4,2 3,6,1 6,8,3 6,2 8,3 8,4 8,2 3 8,6 8,3 4 8,2 6 8,3 6 8,4 6 8
2 3 4 6 8,0.0977257,8.27778,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,4 8,2 3 8,6 8,3 4 8,2 6 8,3 6 8,4 6 8
1 2 3 4 6 8 13,0.0670124,10.9537,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,3 8,4 8,13,1 13,2 13,3 13,4 13,2 3 13
1 2 3 4 6 8 12,0.0810585,9.10648,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,3 8,12,1 12,2 12,3 12,4 12,2 3 12,6 12
2 3 4 6 8 13,0.0426221,15.5648,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,3 8,4 8,13,6 8,2 13,3 13,4 13,2 3 13
2 3 4 6 8 12,0.051802,14.463,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,3 8,12,3 4 6,2 12,3 12,4 12,2 3 12,6 12
1 2 3 4 6 8 12 13,0.0442086,16.3657,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,3 8,12,13,2 12,2 13,3 13,4 13,6 12
1 2 3 4 6 8 11,0.0927086,7.86111,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,11,4 8,2 11,3 11,4 11,2 3 11,6 11,1 6 11
2 3 4 6 8 11,0.064232,11.8009,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,11,4 8,2 11,6 8,4 11,2 3 11,6 11,3 4 11
1 2 3 4 6 8 11 13,0.0524758,14.1759,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,11,4 8,13,1 13,2 13,3 13,4 13,2 3 13
2 3 4 6 8 12 13,0.025698,21.4306,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,3 8,12,13,2 12,2 13,4 12,4 13,6 12
1 2 3 4 6 8 11 12,0.0632146,12.5602,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,11,12,2 11,2 12,3 12,4 12,6 11,6 12
2 3 4 6 8 11 13,0.0287995,20.3148,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,2 8,11,4 8,13,3 11,2 13,3 13,4 13,2 3 13
2 3 4 6 8 11 12,0.0376805,17.5,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,11,12,2 11,2 12,4 11,4 12,6 11,6 12
1 2 3 4 6 8 11 12 13,0.0366272,19.6019,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,11,12,13,2 12,2 13,3 13,4 13,6 12
1 2 3 4 6 8 10,0.0989198,7.18981,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,3 8,2 10,3 10,4 10,2 3 10,6 10,1 6 10,8 10
2 3 4 6 8 10,0.062781,12.1343,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,3 8,2 10,3 10,4 10,2 3 10,6 10,3 4 10,8 10
1 2 3 4 6 8 10 13,0.0576467,13.0556,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,3 8,4 8,13,1 13,2 13,3 13,4 13,2 3 13
1 2 3 4 6 8 10 12,0.0658699,11.7824,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,1 10,12,1 12,2 12,3 12,4 12,2 3 12,6 12
2 3 4 6 8 10 13,0.0314276,19.1759,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,3 8,2 10,13,4 10,2 13,6 10,4 13,8 10
2 3 4 6 8 10 12,0.0330549,19.875,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,3 8,12,3 10,2 12,3 12,4 12,2 3 12,6 12
1 2 3 4 6 8 10 12 13,0.0395101,17.9722,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,3 8,12,13,2 12,2 13,4 12,4 13,6 12
2 3 4 6 8 11 12 13,0.0195958,25.6713,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,4 6,11,12,13,2 12,2 13,3 13,4 13,6 12
1 2 3 4 6 8 10 11,0.0779408,9.85648,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,11,2 10,2 11,4 10,4 11,6 10,6 11,8 10
2 3 4 6 8 10 11,0.0474489,14.9028,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,11,4 8,2 11,6 8,4 11,6 10,6 11,8 10
1 2 3 4 6 8 10 11 13,0.0469926,15.9213,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,11,4 8,13,1 13,2 13,3 13,4 13,8 10
2 3 4 6 8 10 12 13,0.0192986,26.0741,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,3 8,12,13,2 12,2 13,4 12,4 13,6 12
1 2 3 4 6 8 10 11 12,0.0546561,14.3611,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,11,12,2 11,2 12,4 11,4 12,6 11,6 12
2 3 4 6 8 10 11 13,0.0244261,23.0972,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,11,4 8,13,6 8,2 13,3 13,4 13,8 10
2 3 4 6 8 10 11 12,0.0289795,21.2639,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,11,12,2 11,2 12,4 11,4 12,6 11,6 12
1 2 3 4 6 8 10 11 12 13,0.0344014,20.5741,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,11,12,13,2 12,2 13,4 12,4 13,6 12
2 3 4 6 9 10 11 12 13,0.0159377,29.4167,Yes,N/A,2,3,4,2 3,6,3 4,2 6,9,10,11,12,13,3 11,2 13,3 13,4 13,6 12
1 2 3 4 6 8 9,0.102645,6.23148,Yes,N/A,2,3,4,2 3,6,1 6,8,9,2 8,2 9,4 8,4 9,6 8,6 9,1 6 9,8 9,3 6 9
2 3 4 6 8 9,0.0754905,9.79167,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,2 9,4 8,4 9,6 8,6 9,3 4 9,8 9,3 6 9
1 2 3 4 6 8 9 13,0.0636578,12.037,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,3 8,4 8,13,1 13,2 13,3 13,4 13,2 3 13
1 2 3 4 6 8 9 12,0.0749229,10.4398,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,3 8,12,1 12,2 12,3 12,4 12,2 3 12,6 12
2 3 4 6 8 9 13,0.036957,16.963,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,2 9,4 8,13,6 8,2 13,3 13,4 13,2 3 13
2 3 4 6 8 9 12,0.04624,15.2917,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,3 8,12,4 9,2 12,3 12,4 12,8 9,6 12
1 2 3 4 6 8 9 12 13,0.0447591,16.9954,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,3 8,12,13,1 13,2 13,3 13,4 13,6 12
1 2 3 4 6 8 9 11,0.0818543,9.34259,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,11,3 9,2 11,3 11,4 11,2 3 11,6 11,3 6 9
2 3 4 6 8 9 11,0.0519848,14.2083,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,11,3 9,2 11,3 11,4 11,2 3 11,6 11,3 6 9
1 2 3 4 6 8 9 11 13,0.0505569,15.4213,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,11,3 9,13,1 13,2 13,3 13,4 13,2 3 13
2 3 4 6 8 9 12 13,0.0244439,22.6157,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,3 8,12,13,2 12,2 13,3 13,4 13,6 12
1 2 3 4 6 8 9 11 12,0.0590157,13.8287,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,11,12,2 11,2 12,3 12,4 12,6 11,6 12
2 3 4 6 8 9 11 13,0.0270138,21.8519,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,11,4 8,13,3 11,2 13,3 13,4 13,2 3 13
2 3 4 6 8 9 11 12,0.0339082,19.3519,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,11,12,2 11,2 12,3 12,4 12,6 11,6 12
1 2 3 4 6 8 9 11 12 13,0.0375002,19.9583,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,11,12,13,1 13,2 13,3 13,4 13,6 12
2 3 4 6 8 10 11 12 13,0.0169473,28.6806,Yes,N/A,2,3,4,2 3,6,3 4,8,3 6,10,11,12,13,2 12,2 13,4 12,4 13,6 12
1 2 3 4 6 8 9 10,0.0885426,8.0463,Yes,N/A,2,3,4,2 3,6,1 6,8,9,10,2 9,2 10,3 10,4 10,6 9,6 10,8 9,8 10
2 3 4 6 8 9 10,0.0571742,12.4306,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,2 9,2 10,3 10,4 10,6 9,6 10,8 9,8 10
1 2 3 4 6 8 9 10 13,0.0548248,14.0278,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,3 8,4 8,13,1 13,2 13,3 13,4 13,8 10
1 2 3 4 6 8 9 10 12,0.0641362,12.0741,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,2 9,12,3 10,2 12,3 12,4 12,8 9,6 12
2 3 4 6 8 9 10 13,0.0297317,19.8333,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,2 9,2 10,13,4 10,2 13,3 13,4 13,8 10
2 3 4 6 8 9 10 12,0.0354963,18.5741,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,2 9,12,4 9,2 12,3 12,4 12,8 9,6 12
1 2 3 4 6 8 9 10 12 13,0.0404154,18.0648,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,3 8,12,13,2 12,2 13,3 13,4 13,6 12
2 3 4 6 8 9 11 12 13,0.0194816,26.3194,Yes,N/A,2,3,4,2 3,6,3 4,8,9,4 6,11,12,13,2 12,2 13,3 13,4 13,6 12
1 2 3 4 6 8 9 10 11,0.071227,10.8056,Yes,N/A,2,3,4,2 3,6,1 6,8,9,10,11,2 10,2 11,3 11,4 11,6 10,6 11,8 10
2 3 4 6 8 9 10 11,0.0429795,16.4028,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,11,4 8,2 11,6 8,4 11,6 10,6 11,8 10
1 2 3 4 6 8 9 10 11 13,0.0462806,16.4259,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,11,4 8,13,1 13,2 13,3 13,4 13,8 10
2 3 4 6 8 9 10 12 13,0.0204366,25.3472,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,2 9,12,13,2 12,2 13,4 12,4 13,6 12
1 2 3 4 6 8 9 10 11 12,0.0535897,14.8287,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,11,12,3 10,2 12,3 12,4 12,6 11,6 12
2 3 4 6 8 9 10 11 13,0.0241461,23.7639,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,11,4 8,13,6 8,2 13,3 13,4 13,8 10
2 3 4 6 8 9 10 11 12,0.029136,21.6065,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,11,12,4 9,2 12,3 12,4 12,6 11,6 12
1 2 3 4 6 8 9 10 11 12 13,0.0362652,20.1296,Yes,N/A,2,3,4,2 3,6,3 4,8,9,10,11,12,13,1 13,2 13,3 13,4 13,6 12
